X,Y,OBJECTID,ID,CD,NANOS,VZMPAT,VZMMPPT,PCDIFMMPT,DSFAIXADIF
-44.893,-20.1849999999999,286,286,40185000,,17.13,25.61,-33.11,"-49,9% a -25%"
-44.5819999999999,-20.067,287,287,40269900,,2.22,4.64,-52.2,"-74,9% a -50%"
-44.818,-19.744,288,288,40300001,,10.69,19.77,-45.94,"-49,9% a -25%"
-44.931,-19.694,289,289,40330000,,59.24,102.3,-42.09,"-49,9% a -25%"
-45.117,-19.754,290,290,40400000,,14.28,26.48,-46.06,"-49,9% a -25%"
-45.11,-19.287,291,291,40450001,,79.31,142.01,-44.15,"-49,9% a -25%"
-45.2209999999999,-19.3319999999999,292,292,40500000,,3.53,8.14,-56.66,"-74,9% a -50%"
-43.9089999999999,-20.6039999999999,293,293,40549998,,6.17,7.69,-19.86,"-24,9% a -5%"
-43.836,-20.5189999999999,294,294,40579995,,8.86,10.43,-15.14,"-24,9% a -5%"
-44.0719999999999,-20.6609999999999,295,295,40680000,,5.94,8.81,-32.62,"-49,9% a -25%"
-44.0219999999999,-20.408,296,296,40710000,,42.74,49.09,-12.94,"-24,9% a -5%"
-44.1609999999999,-20.167,297,297,40740000,,46.47,61.87,-24.88,"-24,9% a -5%"
-44.3049999999999,-19.949,298,298,40800001,,61.42,82.19,-25.27,"-49,9% a -25%"
-44.4379999999999,-20.0869999999999,299,299,40810800,,0.37,0.74,-49.22,"-49,9% a -25%"
-44.4089999999999,-20.0479999999999,300,300,40811100,,0.76,1.45,-47.48,"-49,9% a -25%"
-44.439,-19.985,301,301,40822995,,0.89,1.06,-16.1,"-24,9% a -5%"
-44.366,-19.961,302,302,40823500,,1.38,2.08,-33.54,"-49,9% a -25%"
-44.5479999999999,-19.4229999999999,303,303,40850000,,78.11,120.71,-35.3,"-49,9% a -25%"
-45.886,-19.396,304,304,40930000,,17.12,18.07,-5.24,"-24,9% a -5%"
-45.646,-18.4669999999999,305,305,40975000,,14.91,21.02,-29.1,"-49,9% a -25%"
-46.04,-18.706,306,306,41050000,,13.83,19.13,-27.72,"-49,9% a -25%"
-45.737,-18.403,307,307,41075001,,55.13,69.71,-20.91,"-24,9% a -5%"
-44.943,-17.369,308,308,41135000,,490.28,814.74,-39.82,"-49,9% a -25%"
-43.8,-20.288,309,309,41180000,,6.52,7.33,-11.13,"-24,9% a -5%"
-43.824,-20.025,310,310,41199998,,23.36,29.4,-20.55,"-24,9% a -5%"
-43.9209999999999,-19.6879999999999,311,311,41250000,,6.27,8.61,-27.21,"-49,9% a -25%"
-43.8149999999999,-19.7049999999999,312,312,41260000,,47.96,61.13,-21.54,"-24,9% a -5%"
-43.6879999999999,-19.6539999999999,313,313,41300000,,6.72,9.64,-30.25,"-49,9% a -25%"
-43.9109999999999,-19.5599999999999,314,314,41340000,,63.93,77.45,-17.45,"-24,9% a -5%"
-43.9039999999999,-19.4619999999999,315,315,41380000,,4.56,6.4,-28.75,"-49,9% a -25%"
-44.025,-19.2309999999999,316,316,41410000,,75.6,102.12,-25.97,"-49,9% a -25%"
-44.153,-19.371,317,317,41440005,,1.87,3.05,-38.46,"-49,9% a -25%"
-44.038,-19.011,318,318,41600000,,77.59,106.33,-27.03,"-49,9% a -25%"
-44.194,-18.6729999999999,319,319,41650002,,90.95,126.84,-28.29,"-49,9% a -25%"
-44.285,-18.6039999999999,320,320,41685000,,1.12,2.83,-60.36,"-74,9% a -50%"
-44.0509999999999,-18.645,321,321,41780002,,54.39,72.1,-24.57,"-24,9% a -5%"
-44.2259999999999,-18.3059999999999,322,322,41818000,,145.88,194.67,-25.06,"-49,9% a -25%"
-44.1779999999999,-17.996,323,323,41890000,,14.69,19,-22.71,"-24,9% a -5%"
-44.556,-18.191,324,324,41940000,,7.98,18.09,-55.88,"-74,9% a -50%"
-44.713,-17.5959999999999,325,325,41990000,,212.09,293.26,-27.68,"-49,9% a -25%"
-44.217,-17.28,326,326,42089998,,22.35,28.15,-20.61,"-24,9% a -5%"
-44.46,-17.21,327,327,42145498,,31.25,41.04,-23.86,"-24,9% a -5%"
-44.376,-16.4669999999999,328,328,42187000,,2.71,4.93,-45.06,"-49,9% a -25%"
-45.081,-16.657,329,329,42210000,,743.43,1183.22,-37.17,"-49,9% a -25%"
-47.011,-17.915,330,330,42250000,,6.06,7.86,-22.9,"-24,9% a -5%"
-46.859,-17.6129999999999,331,331,42251000,,20.49,27.85,-26.44,"-49,9% a -25%"
-46.646,-17.513,332,332,42257000,,21.28,30.19,-29.51,"-49,9% a -25%"
-46.571,-17.5029999999999,333,333,42290000,,61.07,97.42,-37.31,"-49,9% a -25%"
-46.473,-17.2549999999999,334,334,42395000,,105.43,158.21,-33.36,"-49,9% a -25%"
-46.5869999999999,-16.874,335,335,42435000,,11.14,16.35,-31.84,"-49,9% a -25%"
-46.819,-17.042,336,336,42440000,,5.98,8.14,-26.45,"-49,9% a -25%"
-47.2329999999999,-16.2089999999999,337,337,42460000,,76.38,55.41,37.85,"25,1% a 50%"
-46.8799999999999,-16.3489999999999,338,338,42490000,,43.44,66.92,-35.08,"-49,9% a -25%"
-46.8,-16.249,339,339,42545002,,4.58,4.41,3.97,"-4,9% a 5%"
-46.669,-16.4929999999999,340,340,42545500,,5.99,7.13,-16.01,"-24,9% a -5%"
-46.746,-16.1349999999999,341,341,42546000,,5.38,7.44,-27.63,"-49,9% a -25%"
-46.357,-16.84,342,342,42600000,,73.68,107.12,-31.22,"-49,9% a -25%"
-46.014,-17.03,343,343,42690001,,208.89,330.45,-36.79,"-49,9% a -25%"
-45.759,-18.139,344,344,42840000,,2.36,3.34,-29.37,"-49,9% a -25%"
-45.533,-17.3509999999999,345,345,42850000,,38.45,51.6,-25.48,"-49,9% a -25%"
-45.436,-17.121,346,346,42860000,,44.38,60.09,-26.15,"-49,9% a -25%"
-45.0699999999999,-16.372,347,347,43200000,,1021.81,1609.31,-36.51,"-49,9% a -25%"
-46.412,-15.6079999999999,348,348,43250002,,21.33,39.11,-45.47,"-49,9% a -25%"
-46.2839999999999,-15.5239999999999,349,349,43300000,,30.64,44.85,-31.7,"-49,9% a -25%"
-46.119,-15.9179999999999,350,350,43429998,,76.89,131.75,-41.64,"-49,9% a -25%"
-45.742,-16.133,351,351,43670000,,106.92,185.88,-42.48,"-49,9% a -25%"
-45.74,-16.429,352,352,43675000,,17.26,25.11,-31.27,"-49,9% a -25%"
-45.4139999999999,-16.2809999999999,353,353,43880000,,129.97,230.1,-43.52,"-49,9% a -25%"
-45.237,-16.268,354,354,43980002,,146.43,202.1,-27.55,"-49,9% a -25%"
-44.8679999999999,-15.949,355,355,44200000,,1164.1,1844.43,-36.89,"-49,9% a -25%"
-44.768,-15.4829999999999,356,356,44250000,,12.59,20.69,-39.13,"-49,9% a -25%"
-44.3969999999999,-15.6009999999999,357,357,44290002,,1182.88,1916.19,-38.27,"-49,9% a -25%"
-43.6759999999999,-15.343,358,358,44670000,,8.74,13.72,-36.27,"-49,9% a -25%"
-44.4589999999999,-14.314,359,359,45131000,,41.37,63.62,-34.98,"-49,9% a -25%"
-44.523,-14.264,360,360,45170001,,41.7,57.91,-27.99,"-49,9% a -25%"
-44.41,-14.2809999999999,361,361,45210000,,81.03,120.79,-32.92,"-49,9% a -25%"
-44.4829999999999,-14.424,362,362,45220000,,6.33,10.62,-40.38,"-49,9% a -25%"
-44.1519999999999,-14.2599999999999,363,363,45260000,,88.7,130.94,-32.26,"-49,9% a -25%"
-43.763,-14.304,364,364,45298000,,1316.2,1991.59,-33.91,"-49,9% a -25%"
-43.4349999999999,-13.2569999999999,365,365,45480000,,1248.35,2076.3,-39.88,"-49,9% a -25%"
-44.639,-13.341,366,366,45590000,,25.28,31.35,-19.36,"-24,9% a -5%"
-44.562,-13.285,367,367,45740001,,28.46,38.46,-25.99,"-49,9% a -25%"
-44.569,-13.453,368,368,45770000,,41.64,54.88,-24.12,"-24,9% a -5%"
-44.638,-13.7119999999999,369,369,45840000,,53.05,75.07,-29.33,"-49,9% a -25%"
-44.3029999999999,-13.559,370,370,45880000,,51.84,76.38,-32.13,"-49,9% a -25%"
-44.199,-13.401,371,371,45910001,,152.62,197.98,-22.91,"-24,9% a -5%"
-43.9089999999999,-13.2909999999999,372,372,45960001,,145.79,202.92,-28.15,"-49,9% a -25%"
-43.3799999999999,-12.869,373,373,46035000,,1430.22,2298.81,-37.78,"-49,9% a -25%"
-43.2259999999999,-12.6969999999999,374,374,46105000,,1445.1,2236.16,-35.38,"-49,9% a -25%"
-43.223,-12.1829999999999,375,375,46150000,,1369.34,2251.57,-39.18,"-49,9% a -25%"
-43.283,-11.5579999999999,376,376,46360000,,1389.48,2292.23,-39.38,"-49,9% a -25%"
-45.086,-12.4309999999999,377,377,46415000,,19.86,29.67,-33.06,"-49,9% a -25%"
-45.122,-12.4109999999999,378,378,46455000,,36.6,47.7,-23.27,"-24,9% a -5%"
-44.953,-12.4039999999999,379,379,46490000,,2.93,5.32,-44.94,"-49,9% a -25%"
-45.103,-12.136,380,380,46543000,,33.21,46.99,-29.33,"-49,9% a -25%"
-45.009,-12.153,381,381,46550000,,61.12,82.92,-26.28,"-49,9% a -25%"
-45.6079999999999,-11.895,382,382,46570000,,9.34,13.64,-31.54,"-49,9% a -25%"
-45.1199999999999,-11.8559999999999,383,383,46590000,,38.2,48.14,-20.66,"-24,9% a -5%"
-44.877,-11.9789999999999,384,384,46610000,,135.03,178.34,-24.28,"-24,9% a -5%"
-44.502,-11.7209999999999,385,385,46650000,,134.73,177.49,-24.09,"-24,9% a -5%"
-44.157,-11.6109999999999,386,386,46675000,,132.36,172.71,-23.36,"-24,9% a -5%"
-45.528,-10.994,387,387,46770000,,29.78,33.02,-9.82,"-24,9% a -5%"
-45.1969999999999,-11.0509999999999,388,388,46790000,,83.3,95.22,-12.52,"-24,9% a -5%"
-43.949,-11.2359999999999,389,389,46870000,,90.86,100.35,-9.46,"-24,9% a -5%"
-43.826,-11.345,390,390,46902000,,225.62,274.42,-17.78,"-24,9% a -5%"
-42.3439999999999,-10.984,391,391,47249000,,0.12,1.79,-93.06,-100% a -75%
-40.6949999999999,-10.0099999999999,392,392,47900000,,1.22,0.67,83.69,"75,1% a 100%"
-40.504,-9.40599999999995,393,393,48020000,,1318.01,2145.49,-38.57,"-49,9% a -25%"
-39.824,-8.80999999999995,394,394,48290000,,1241.22,2117.93,-41.39,"-49,9% a -25%"
-39.244,-8.62599999999998,395,395,48590000,,1253.86,2085.38,-39.87,"-49,9% a -25%"
-38.2449999999999,-8.00099999999998,396,396,48840000,,1.37,7.41,-81.56,-100% a -75%
-38.1659999999999,-8.52799999999996,397,397,48880000,,0.55,1.9,-71.23,"-74,9% a -50%"
-37.756,-9.62599999999998,398,398,49330000,,1139.07,2041.51,-44.2,"-49,9% a -25%"
-37.446,-9.75099999999998,399,399,49370000,,1212.44,2142.29,-43.4,"-49,9% a -25%"
-37.162,-9.09299999999996,400,400,49480000,,0.81,2.78,-70.98,"-74,9% a -50%"
-37.0029999999999,-9.97099999999995,401,401,49660000,,1270.85,2149.14,-40.87,"-49,9% a -25%"
-36.824,-10.2139999999999,402,402,49705000,,1225.27,2037.39,-39.86,"-49,9% a -25%"
-36.961,-10.5889999999999,403,403,50040000,,1.86,3.6,-48.37,"-49,9% a -25%"
-36.9139999999999,-10.581,404,404,50043000,,1.97,1.69,16.17,"5,1% a 25%"
-37.0359999999999,-10.6969999999999,405,405,50047000,,2.18,3.42,-36.32,"-49,9% a -25%"
-37.1899999999999,-10.6639999999999,406,406,50080000,,2.82,3.92,-28.03,"-49,9% a -25%"
-38.5989999999999,-10.006,407,407,50146000,,0.36,0.82,-56.16,"-74,9% a -50%"
-38.326,-10.0919999999999,408,408,50150000,,0.97,1.37,-28.92,"-49,9% a -25%"
-37.347,-10.9429999999999,409,409,50191000,,7.37,11.02,-33.14,"-49,9% a -25%"
-37.443,-11.264,410,410,50230000,,5.02,5.48,-8.45,"-24,9% a -5%"
-37.975,-11.1929999999999,411,411,50250000,,1.37,2.61,-47.44,"-49,9% a -25%"
-37.568,-11.54,412,412,50290000,,5.28,11.95,-55.82,"-74,9% a -50%"
-40.1129999999999,-10.845,413,413,50380000,,3.8,5.32,-28.67,"-49,9% a -25%"
-40.47,-11.211,414,414,50420000,,0.82,1.57,-47.78,"-49,9% a -25%"
-40.047,-11.182,415,415,50430000,,1.55,2.18,-28.81,"-49,9% a -25%"
-39.633,-10.973,416,416,50465000,,4.84,11.35,-57.39,"-74,9% a -50%"
-39.2239999999999,-10.999,417,417,50494000,,14.54,15.5,-6.21,"-24,9% a -5%"
-38.8369999999999,-11.0599999999999,418,418,50520000,,7.78,18.23,-57.32,"-74,9% a -50%"
-38.513,-11.098,419,419,50540000,,5.94,15.09,-60.66,"-74,9% a -50%"
-37.8029999999999,-11.735,420,420,50595000,,12.7,22.84,-44.38,"-49,9% a -25%"
-38.347,-11.7819999999999,421,421,50620000,,1.73,2.05,-15.56,"-24,9% a -5%"
-37.7549999999999,-12.054,422,422,50660000,,5.63,10.12,-44.32,"-49,9% a -25%"
-38.7909999999999,-12.3319999999999,423,423,50720000,,0.33,0.97,-65.66,"-74,9% a -50%"
-38.764,-12.2359999999999,424,424,50730000,,0.1,0.57,-81.78,-100% a -75%
-38.6419999999999,-12.307,425,425,50740000,,0.75,1.7,-56.14,"-74,9% a -50%"
-38.3219999999999,-12.4209999999999,426,426,50755000,,7.38,10.36,-28.74,"-49,9% a -25%"
-38.133,-12.376,427,427,50785000,,13.87,23.11,-39.96,"-49,9% a -25%"
-38.067,-12.5119999999999,428,428,50795000,,14.73,26.95,-45.35,"-49,9% a -25%"
-38.496,-12.509,429,429,50820000,,1.18,3.23,-63.29,"-74,9% a -50%"
-41.3219999999999,-12.841,430,430,51120000,,11.94,17.04,-29.97,"-49,9% a -25%"
-41.329,-12.4909999999999,431,431,51140000,,6.14,10.06,-38.94,"-49,9% a -25%"
-41.206,-12.501,432,432,51170000,,0.85,2.81,-69.67,"-74,9% a -50%"
-41.329,-12.7569999999999,433,433,51190000,,19.16,25.46,-24.74,"-24,9% a -5%"
-41.064,-12.936,434,434,51230000,,10.6,14.97,-29.18,"-49,9% a -25%"
-40.958,-12.9859999999999,435,435,51240000,,34.73,52.97,-34.43,"-49,9% a -25%"
-40.2139999999999,-12.7619999999999,436,436,51280000,,47.81,56.22,-14.95,"-24,9% a -5%"
-39.848,-12.516,437,437,51330000,,44.17,55.84,-20.89,"-24,9% a -5%"
-39.5219999999999,-12.586,438,438,51350000,,35.17,66.36,-47.01,"-49,9% a -25%"
-39.788,-11.47,439,439,51430000,,0.32,1.16,-72.5,"-74,9% a -50%"
-39.3869999999999,-11.807,440,440,51440000,,1.05,3.09,-66.04,"-74,9% a -50%"
-39.0459999999999,-12.2329999999999,441,441,51460000,,8.28,8.03,3.06,"-4,9% a 5%"
-39.0309999999999,-13.0339999999999,442,442,51560000,,6.01,6.76,-11.1,"-24,9% a -5%"
-39.5029999999999,-13.227,443,443,51650000,,3.23,5.4,-40.26,"-49,9% a -25%"
-39.318,-13.174,444,444,51685000,,5.93,10.7,-44.54,"-49,9% a -25%"
-39.3219999999999,-13.283,445,445,51750000,,2.97,3.75,-20.75,"-24,9% a -5%"
-39.08,-13.365,446,446,51795000,,11.11,15.87,-30,"-49,9% a -25%"
-39.477,-13.6849999999999,447,447,51820000,,6.3,9.12,-30.93,"-49,9% a -25%"
-39.729,-13.487,448,448,51840000,,0.49,1.11,-56.22,"-74,9% a -50%"
-39.4909999999999,-13.6059999999999,449,449,51870000,,7.78,10.05,-22.6,"-24,9% a -5%"
-39.1759999999999,-13.785,450,450,51940000,,4.78,5.14,-6.93,"-24,9% a -5%"
-41.6059999999999,-13.653,451,451,52050000,,5.32,5.4,-1.51,"-4,9% a 5%"
-41.292,-14.0959999999999,452,452,52270000,,12.11,17.63,-31.33,"-49,9% a -25%"
-41.1369999999999,-14.61,453,453,52370000,,2.73,6.1,-55.22,"-74,9% a -50%"
-40.9829999999999,-14.0309999999999,454,454,52404000,,17.18,17.98,-4.46,"-4,9% a 5%"
-40.896,-13.8779999999999,455,455,52405000,,13.99,25.06,-44.17,"-49,9% a -25%"
-40.081,-13.865,456,456,52570000,,9.13,29.92,-69.5,"-74,9% a -50%"
-39.704,-14.15,457,457,52680000,,28.17,39.12,-27.99,"-49,9% a -25%"
-39.5459999999999,-14.2089999999999,458,458,52695000,,32.91,40.66,-19.05,"-24,9% a -5%"
-39.9039999999999,-14.437,459,459,52760000,,12.58,15.54,-19.04,"-24,9% a -5%"
-39.4639999999999,-14.3249999999999,460,460,52790000,,15.98,34.51,-53.68,"-74,9% a -50%"
-39.317,-14.317,461,461,52831000,,32.92,84.08,-60.84,"-74,9% a -50%"
-39.377,-14.674,462,462,53050000,,6.37,7.09,-10.13,"-24,9% a -5%"
-39.223,-14.658,463,463,53091000,,14.47,14.54,-0.42,"-4,9% a 5%"
-39.723,-15.1439999999999,464,464,53130000,,1.86,6.09,-69.51,"-74,9% a -50%"
-39.468,-14.934,465,465,53140000,,4.31,9.41,-54.15,"-74,9% a -50%"
-39.4809999999999,-14.8779999999999,466,466,53160000,,2.93,5.92,-50.55,"-74,9% a -50%"
-39.331,-14.8439999999999,467,467,53170000,,11.58,18.01,-35.72,"-49,9% a -25%"
-39.2959999999999,-14.8149999999999,468,468,53180000,,8.73,23.38,-62.66,"-74,9% a -50%"
-41.4499999999999,-15.494,469,469,53540001,,4.33,13.1,-66.95,"-74,9% a -50%"
-41.237,-15.513,470,470,53620000,,4.68,13.41,-65.09,"-74,9% a -50%"
-40.9329999999999,-15.34,471,471,53630000,,4.43,11.84,-62.56,"-74,9% a -50%"
-40.631,-15.2479999999999,472,472,53650000,,3.9,14.96,-73.93,"-74,9% a -50%"
-40.2329999999999,-15.2409999999999,473,473,53780000,,5.7,10.59,-46.18,"-49,9% a -25%"
-40.066,-15.391,474,474,53790000,,21.82,39.06,-44.14,"-49,9% a -25%"
-39.5169999999999,-15.6039999999999,475,475,53880000,,38.03,52.64,-27.75,"-49,9% a -25%"
-39.304,-15.569,476,476,53950000,,33.34,67.95,-50.93,"-74,9% a -50%"
-43.208,-17.3129999999999,477,477,54010005,,58.53,82.89,-29.39,"-49,9% a -25%"
-42.9179999999999,-16.591,478,478,54110002,,9.9,23.42,-57.72,"-74,9% a -50%"
-42.4859999999999,-16.679,479,479,54150000,,94.85,129.06,-26.51,"-49,9% a -25%"
-42.585,-16.1929999999999,480,480,54165000,,2.98,6.79,-56.06,"-74,9% a -50%"
-42.3099999999999,-16.6179999999999,481,481,54195000,,86.85,142.72,-39.15,"-49,9% a -25%"
-42.9949999999999,-17.579,482,482,54230000,,14.55,28.31,-48.61,"-49,9% a -25%"
-42.8079999999999,-17.283,483,483,54260000,,27,53.32,-49.35,"-49,9% a -25%"
-42.348,-16.86,484,484,54390000,,36.42,69.93,-47.92,"-49,9% a -25%"
-42.116,-16.9709999999999,485,485,54485000,,1.73,3.42,-49.51,"-49,9% a -25%"
-42.079,-16.8509999999999,486,486,54500000,,41.54,83.48,-50.24,"-74,9% a -50%"
-41.5029999999999,-16.569,487,487,54580000,,153.26,247.47,-38.07,"-49,9% a -25%"
-41.499,-16.689,488,488,54590000,,2.26,4.25,-46.82,"-49,9% a -25%"
-41.014,-16.4279999999999,489,489,54710000,,154.06,251.26,-38.68,"-49,9% a -25%"
-41.028,-16.622,490,490,54730005,,4.72,8.71,-45.81,"-49,9% a -25%"
-40.739,-16.1199999999999,491,491,54770000,,1.8,5.49,-67.27,"-74,9% a -50%"
-40.306,-16.136,492,492,54780000,,178.66,289.42,-38.27,"-49,9% a -25%"
-39.354,-16.424,493,493,55170000,,14.7,24.53,-40.07,"-49,9% a -25%"
-40.1559999999999,-16.8389999999999,494,494,55330000,,3.57,7.16,-50.14,"-74,9% a -50%"
-39.544,-17.045,495,495,55340000,,19.35,28.25,-31.5,"-49,9% a -25%"
-39.982,-17.1879999999999,496,496,55360000,,9.95,14.04,-29.16,"-49,9% a -25%"
-39.7739999999999,-17.2529999999999,497,497,55370000,,15.16,23.69,-36,"-49,9% a -25%"
-39.621,-17.249,498,498,55380000,,16.25,26.24,-38.08,"-49,9% a -25%"
-40.2209999999999,-17.3749999999999,499,499,55460000,,12.19,20.84,-41.51,"-49,9% a -25%"
-39.645,-17.513,500,500,55490000,,16.99,34.83,-51.21,"-74,9% a -50%"
-39.6639999999999,-17.799,501,501,55510000,,5.99,17.79,-66.33,"-74,9% a -50%"
-41.491,-17.5959999999999,502,502,55520001,,4.67,11.9,-60.74,"-74,9% a -50%"
-41.249,-17.4859999999999,503,503,55560000,,20.13,44.42,-54.67,"-74,9% a -50%"
-41.122,-17.739,504,504,55610000,,5.14,11.36,-54.72,"-74,9% a -50%"
-40.7619999999999,-17.704,505,505,55630000,,29,67.97,-57.33,"-74,9% a -50%"
-40.6759999999999,-17.3199999999999,506,506,55660000,,8.55,18.11,-52.81,"-74,9% a -50%"
-40.3819999999999,-17.8419999999999,507,507,55699998,,41.03,88.94,-53.86,"-74,9% a -50%"
-41.112,-18.045,508,508,55790000,,2.76,5.13,-46.12,"-49,9% a -25%"
-40.883,-18.1229999999999,509,509,55800005,,12.69,23.82,-46.73,"-49,9% a -25%"
-40.336,-18.564,510,510,55850000,,23.07,39.99,-42.32,"-49,9% a -25%"
-40.915,-18.756,511,511,55900000,,1.45,1.96,-25.76,"-49,9% a -25%"
-40.442,-18.701,512,512,55920000,,19.45,33.93,-42.67,"-49,9% a -25%"
-40.0889999999999,-18.651,513,513,55960000,,50.61,80.46,-37.09,"-49,9% a -25%"
-43.299,-20.691,514,514,56028000,,16.57,23.13,-28.35,"-49,9% a -25%"
-43.242,-20.848,515,515,56055000,,15.87,21.01,-24.48,"-24,9% a -5%"
-43.097,-20.912,516,516,56065000,,3.4,5.22,-34.88,"-49,9% a -25%"
-43.088,-20.67,517,517,56075000,,52.26,72.45,-27.87,"-49,9% a -25%"
-42.9229999999999,-20.723,518,518,56085000,,3.13,4.11,-23.98,"-24,9% a -5%"
-42.9999999999999,-20.7139999999999,519,519,56090000,,2.72,3.97,-31.53,"-49,9% a -25%"
-42.903,-20.384,520,520,56110005,,68.99,99.1,-30.39,"-49,9% a -25%"
-43.182,-20.3899999999999,521,521,56240000,,15.04,17.99,-16.38,"-24,9% a -5%"
-43.139,-20.3609999999999,522,522,56335001,,23.68,29.81,-20.57,"-24,9% a -5%"
-43.1009999999999,-20.2669999999999,523,523,56337000,,10.26,11.88,-13.59,"-24,9% a -5%"
-42.6729999999999,-20.6999999999999,524,524,56385000,,6.06,8.53,-28.94,"-49,9% a -25%"
-42.65,-20.2259999999999,525,525,56415000,,20.26,26.86,-24.56,"-24,9% a -5%"
-42.674,-19.994,526,526,56425000,,124.41,166.18,-25.13,"-49,9% a -25%"
-42.326,-20.2769999999999,527,527,56460000,,7.31,9.72,-24.78,"-24,9% a -5%"
-42.4399999999999,-20.1039999999999,528,528,56484998,,13.21,18.1,-27,"-49,9% a -25%"
-42.478,-20.299,529,529,56500000,,3.19,4.38,-27.19,"-49,9% a -25%"
-42.4589999999999,-20.098,530,530,56510000,,16.88,23.9,-29.36,"-49,9% a -25%"
-42.4759999999999,-19.7769999999999,531,531,56539000,,165.45,221.77,-25.39,"-49,9% a -25%"
-42.446,-19.7089999999999,532,532,56570000,,6.72,9.06,-25.82,"-49,9% a -25%"
-43.1729999999999,-19.932,533,533,56610000,,17.55,24.44,-28.2,"-49,9% a -25%"
-43.456,-19.9709999999999,534,534,56640000,,10.45,12.75,-18.05,"-24,9% a -5%"
-43.033,-19.766,535,535,56659998,,41.63,55.88,-25.5,"-49,9% a -25%"
-42.641,-19.525,536,536,56696000,,62.78,89.3,-29.69,"-49,9% a -25%"
-42.376,-19.3299999999999,537,537,56719998,,244.96,330.11,-25.79,"-49,9% a -25%"
-43.446,-19.014,538,538,56750000,,4.24,6.2,-31.6,"-49,9% a -25%"
-43.2429999999999,-18.961,539,539,56765000,,10.34,14.53,-28.85,"-49,9% a -25%"
-43.02,-19.232,540,540,56775000,,58.24,83.08,-29.9,"-49,9% a -25%"
-43.0699999999999,-19.3319999999999,541,541,56787000,,16.29,24.06,-32.28,"-49,9% a -25%"
-43.083,-18.895,542,542,56800000,,10.76,16.74,-35.73,"-49,9% a -25%"
-42.4229999999999,-19.1879999999999,543,543,56825000,,102.43,152.78,-32.95,"-49,9% a -25%"
-42.713,-18.895,544,544,56845000,,5.97,11.39,-47.59,"-49,9% a -25%"
-42.359,-18.9519999999999,545,545,56846000,,14.98,24.5,-38.84,"-49,9% a -25%"
-41.951,-18.883,546,546,56850000,,392.05,547.14,-28.35,"-49,9% a -25%"
-41.7309999999999,-18.239,547,547,56851000,,1.72,4.39,-60.83,"-74,9% a -50%"
-42.602,-18.3629999999999,548,548,56860000,,14.37,25.96,-44.65,"-49,9% a -25%"
-42.455,-18.2019999999999,549,549,56870000,,2.92,6.13,-52.36,"-74,9% a -50%"
-41.9179999999999,-18.5749999999999,550,550,56891900,,30.96,72.97,-57.57,"-74,9% a -50%"
-41.6419999999999,-18.9709999999999,551,551,56920000,,433.68,686.34,-36.81,"-49,9% a -25%"
-42.103,-19.3729999999999,552,552,56935000,,6.5,9.36,-30.58,"-49,9% a -25%"
-41.533,-19.062,553,553,56940002,,23.01,28.65,-19.69,"-24,9% a -5%"
-41.961,-20.1709999999999,554,554,56960005,,13.03,17.65,-26.17,"-49,9% a -25%"
-41.785,-19.7429999999999,555,555,56976000,,32.3,39.73,-18.71,"-24,9% a -5%"
-41.836,-19.679,556,556,56978000,,32.26,41.27,-21.84,"-24,9% a -5%"
-41.728,-20.107,557,557,56983000,,5.21,6.9,-24.58,"-24,9% a -5%"
-41.706,-19.799,558,558,56988500,,22.98,20.94,9.73,"5,1% a 25%"
-41.4379999999999,-19.811,559,559,56989001,,10.4,13.36,-22.21,"-24,9% a -5%"
-41.458,-19.595,560,560,56989400,,28.84,35.99,-19.88,"-24,9% a -5%"
-41.162,-19.4929999999999,561,561,56990000,,75.86,100.19,-24.28,"-24,9% a -5%"
-41.124,-20.078,562,562,56990990,,3.97,6.53,-39.14,"-49,9% a -25%"
-41.0579999999999,-19.901,563,563,56991500,,11.24,17.48,-35.73,"-49,9% a -25%"
-41.014,-19.5239999999999,564,564,56992000,,13.24,21.34,-37.94,"-49,9% a -25%"
-40.7329999999999,-19.559,565,565,56993551,,7.85,7.69,1.98,"-4,9% a 5%"
-40.6299999999999,-19.533,566,566,56994500,,613.35,836.79,-26.7,"-49,9% a -25%"
-40.624,-19.53,567,567,56994510,,664.53,886.43,-25.03,"-49,9% a -25%"
-40.686,-19.4229999999999,568,568,56995500,,8.66,10.35,-16.32,"-24,9% a -5%"
-40.5339999999999,-19.0409999999999,569,569,56998400,,8.96,13.69,-34.5,"-49,9% a -25%"
-40.542,-19.9639999999999,570,570,57040008,,1.74,1.86,-6.44,"-24,9% a -5%"
-40.528,-20.1,571,571,57130000,,10.7,12.6,-15.12,"-24,9% a -5%"
-40.6519999999999,-20.316,572,572,57170000,,11,13.24,-16.94,"-24,9% a -5%"
-40.485,-20.415,573,573,57230000,,20.72,25.59,-19.02,"-24,9% a -5%"
-40.812,-20.557,574,574,57250000,,4.08,5.61,-27.4,"-49,9% a -25%"
-40.946,-20.886,575,575,57300000,,5.17,7.05,-26.7,"-49,9% a -25%"
-40.828,-20.7769999999999,576,576,57320000,,3.88,3.98,-2.47,"-4,9% a 5%"
-41.4089999999999,-20.372,577,577,57350000,,3.1,4.72,-34.2,"-49,9% a -25%"
-41.5339999999999,-20.353,578,578,57360000,,5.85,7.85,-25.49,"-49,9% a -25%"
